Document{{Vorname=Anja, Nachname=Liebert, Partei=BÜNDNIS 90/DIE GRÜNEN, Fraktion=Fraktion BÜNDNIS 90/DIE GRÜNEN, Durchschnittliche Länge=431.0}}
Document{{Vorname=Hannes, Nachname=Gnauck, Partei=AfD, Fraktion=Alternative für Deutschland, Durchschnittliche Länge=538.7368421052631}}
Document{{Vorname=Katharina, Nachname=Beck, Partei=BÜNDNIS 90/DIE GRÜNEN, Fraktion=Fraktion BÜNDNIS 90/DIE GRÜNEN, Durchschnittliche Länge=686.8}}
Document{{Vorname=Peter, Nachname=Boehringer, Partei=AfD, Fraktion=Alternative für Deutschland, Durchschnittliche Länge=584.8275862068965}}
Document{{Vorname=Dirk, Nachname=Spaniel, Partei=AfD, Fraktion=Alternative für Deutschland, Durchschnittliche Länge=532.2333333333333}}
Document{{Vorname=Sylvia, Nachname=Lehmann, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=460.85714285714283}}
Document{{Vorname=Andreas, Nachname=Mehltretter, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=700.6190476190476}}
Document{{Vorname=Elisabeth, Nachname=Kaiser, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=626.7647058823529}}
Document{{Vorname=Matthias W., Nachname=Birkwald, Partei=DIE LINKE., Fraktion=Fraktion DIE LINKE., Durchschnittliche Länge=380.7894736842105}}
Document{{Vorname=Michael, Nachname=Espendiller, Partei=AfD, Fraktion=Alternative für Deutschland, Durchschnittliche Länge=690.074074074074}}
Document{{Vorname=Amira, Nachname=Mohamed Ali, Partei=DIE LINKE., Fraktion=Fraktion DIE LINKE., Durchschnittliche Länge=836.56}}
Document{{Vorname=Sonja, Nachname=Eichwede, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=699.9565217391304}}
Document{{Vorname=Alexander, Nachname=Engelhard, Partei=CSU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=516.7058823529412}}
Document{{Vorname=Konstantin, Nachname=Kuhle, Partei=FDP, Fraktion=Fraktion der Freien Demokratischen Partei, Durchschnittliche Länge=811.4571428571429}}
Document{{Vorname=Mario, Nachname=Brandenburg, Partei=FDP, Fraktion=Fraktion der Freien Demokratischen Partei, Durchschnittliche Länge=743.3333333333334}}
Document{{Vorname=Ulrike, Nachname=Bahr, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=513.7857142857143}}
Document{{Vorname=Reinhard, Nachname=Brandl, Partei=CSU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=500.6923076923077}}
Document{{Vorname=Erik, Nachname=Malottki, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=665.7368421052631}}
Document{{Vorname=Maja, Nachname=Wallstein, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=728.3333333333334}}
Document{{Vorname=Bernd, Nachname=Rützel, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=620.8461538461538}}
Document{{Vorname=Götz, Nachname=Frömming, Partei=AfD, Fraktion=Alternative für Deutschland, Durchschnittliche Länge=572.8611111111111}}
Document{{Vorname=Martin Erwin, Nachname=Renner, Partei=AfD, Fraktion=Alternative für Deutschland, Durchschnittliche Länge=520.25}}
Document{{Vorname=Simone, Nachname=Borchardt, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=491.1875}}
Document{{Vorname=Thomas, Nachname=Hacker, Partei=FDP, Fraktion=Fraktion der Freien Demokratischen Partei, Durchschnittliche Länge=701.6451612903226}}
Document{{Vorname=Pascal, Nachname=Kober, Partei=FDP, Fraktion=Fraktion der Freien Demokratischen Partei, Durchschnittliche Länge=601.1034482758621}}
Document{{Vorname=Takis, Nachname=Mehmet Ali, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=805.0}}
Document{{Vorname=Mario, Nachname=Czaja, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=613.9166666666666}}
Document{{Vorname=Stephan, Nachname=Brandner, Partei=AfD, Fraktion=Alternative für Deutschland, Durchschnittliche Länge=361.76190476190476}}
Document{{Vorname=Ottilie, Nachname=Klein, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=464.16}}
Document{{Vorname=Albrecht, Nachname=Glaser, Partei=AfD, Fraktion=Alternative für Deutschland, Durchschnittliche Länge=504.1304347826087}}
Document{{Vorname=Enrico, Nachname=Komning, Partei=AfD, Fraktion=Alternative für Deutschland, Durchschnittliche Länge=490.51851851851853}}
Document{{Vorname=Gerald, Nachname=Ullrich, Partei=FDP, Fraktion=Fraktion der Freien Demokratischen Partei, Durchschnittliche Länge=839.0}}
Document{{Vorname=André, Nachname=Hahn, Partei=DIE LINKE., Fraktion=Fraktion DIE LINKE., Durchschnittliche Länge=505.52}}
Document{{Vorname=Ralph, Nachname=Lenkert, Partei=DIE LINKE., Fraktion=Fraktion DIE LINKE., Durchschnittliche Länge=339.3820224719101}}
Document{{Vorname=Johannes, Nachname=Wagner, Partei=BÜNDNIS 90/DIE GRÜNEN, Fraktion=Fraktion BÜNDNIS 90/DIE GRÜNEN, Durchschnittliche Länge=347.25}}
Document{{Vorname=Anke, Nachname=Domscheit-Berg, Partei=DIE LINKE., Fraktion=Fraktion DIE LINKE., Durchschnittliche Länge=494.22727272727275}}
Document{{Vorname=Volker, Nachname=Redder, Partei=FDP, Fraktion=Fraktion der Freien Demokratischen Partei, Durchschnittliche Länge=526.5}}
Document{{Vorname=Stefan, Nachname=Keuter, Partei=AfD, Fraktion=Alternative für Deutschland, Durchschnittliche Länge=510.0869565217391}}
Document{{Vorname=Helge, Nachname=Lindh, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=808.9705882352941}}
Document{{Vorname=Lukas, Nachname=Benner, Partei=BÜNDNIS 90/DIE GRÜNEN, Fraktion=Fraktion BÜNDNIS 90/DIE GRÜNEN, Durchschnittliche Länge=647.2173913043479}}
Document{{Vorname=Olaf, Nachname=Scholz, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=500.0604651162791}}
Document{{Vorname=Alexander, Nachname=Ulrich, Partei=DIE LINKE., Fraktion=Fraktion DIE LINKE., Durchschnittliche Länge=576.28}}
Document{{Vorname=Frauke, Nachname=Heiligenstadt, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=719.3333333333334}}
Document{{Vorname=Steffen, Nachname=Janich, Partei=AfD, Fraktion=Alternative für Deutschland, Durchschnittliche Länge=436.6470588235294}}
Document{{Vorname=Kathrin, Nachname=Vogler, Partei=DIE LINKE., Fraktion=Fraktion DIE LINKE., Durchschnittliche Länge=432.04347826086956}}
Document{{Vorname=Michael, Nachname=Thews, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=1012.6923076923077}}
Document{{Vorname=Gitta, Nachname=Connemann, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=553.5}}
Document{{Vorname=Paul, Nachname=Lehrieder, Partei=CSU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=860.7142857142857}}
Document{{Vorname=Sebastian, Nachname=Brehm, Partei=CSU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=816.1627906976744}}
Document{{Vorname=Carmen, Nachname=Wegge, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=578.6428571428571}}
Document{{Vorname=Petra, Nachname=Sitte, Partei=DIE LINKE., Fraktion=Fraktion DIE LINKE., Durchschnittliche Länge=433.1454545454545}}
Document{{Vorname=Kerstin, Nachname=Vieregge, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=492.38461538461536}}
Document{{Vorname=Carl-Julius, Nachname=Cronenberg, Partei=FDP, Fraktion=Fraktion der Freien Demokratischen Partei, Durchschnittliche Länge=617.8888888888889}}
Document{{Vorname=Alois, Nachname=Rainer, Partei=CSU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=565.5454545454545}}
Document{{Vorname=Gottfried, Nachname=Curio, Partei=AfD, Fraktion=Alternative für Deutschland, Durchschnittliche Länge=633.4848484848485}}
Document{{Vorname=Katrin, Nachname=Helling-Plahr, Partei=FDP, Fraktion=Fraktion der Freien Demokratischen Partei, Durchschnittliche Länge=407.1290322580645}}
Document{{Vorname=Christine, Nachname=Aschenberg-Dugnus, Partei=FDP, Fraktion=Fraktion der Freien Demokratischen Partei, Durchschnittliche Länge=625.0625}}
Document{{Vorname=Detlef, Nachname=Seif, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=578.9615384615385}}
Document{{Vorname=Markus, Nachname=Uhl, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=835.7142857142857}}
Document{{Vorname=Yvonne, Nachname=Magwas, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=645.5}}
Document{{Vorname=Thomas, Nachname=Lutze, Partei=DIE LINKE., Fraktion=Fraktion DIE LINKE., Durchschnittliche Länge=420.55172413793105}}
Document{{Vorname=Marco, Nachname=Buschmann, Partei=FDP, Fraktion=Fraktion der Freien Demokratischen Partei, Durchschnittliche Länge=322.963963963964}}
Document{{Vorname=Kirsten, Nachname=Kappert-Gonther, Partei=BÜNDNIS 90/DIE GRÜNEN, Fraktion=Fraktion BÜNDNIS 90/DIE GRÜNEN, Durchschnittliche Länge=456.8}}
Document{{Vorname=Volker, Nachname=Ullrich, Partei=CSU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=538.2295081967213}}
Document{{Vorname=Enak, Nachname=Ferlemann, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=701.3333333333334}}
Document{{Vorname=Uwe, Nachname=Schulz, Partei=AfD, Fraktion=Alternative für Deutschland, Durchschnittliche Länge=520.0}}
Document{{Vorname=Judith, Nachname=Skudelny, Partei=FDP, Fraktion=Fraktion der Freien Demokratischen Partei, Durchschnittliche Länge=679.0}}
Document{{Vorname=Antje, Nachname=Tillmann, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=709.3636363636364}}
Document{{Vorname=Franziska, Nachname=Hoppermann, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=728.5}}
Document{{Vorname=Ingmar, Nachname=Jung, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=832.6470588235294}}
Document{{Vorname=Axel, Nachname=Schäfer, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=752.9285714285714}}
Document{{Vorname=Thomas, Nachname=Ehrhorn, Partei=AfD, Fraktion=Alternative für Deutschland, Durchschnittliche Länge=408.29411764705884}}
Document{{Vorname=Thomas, Nachname=Heilmann, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=806.7222222222222}}
Document{{Vorname=Gregor, Nachname=Gysi, Partei=DIE LINKE., Fraktion=Fraktion DIE LINKE., Durchschnittliche Länge=557.8095238095239}}
Document{{Vorname=Karsten, Nachname=Hilse, Partei=AfD, Fraktion=Alternative für Deutschland, Durchschnittliche Länge=439.98275862068965}}
Document{{Vorname=Klaus, Nachname=Holetschek, Partei=CSU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=1249.0}}
Document{{Vorname=Uli, Nachname=Grötsch, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=584.8421052631579}}
Document{{Vorname=Dietmar, Nachname=Friedhoff, Partei=AfD, Fraktion=Alternative für Deutschland, Durchschnittliche Länge=268.3529411764706}}
Document{{Vorname=Stefan, Nachname=Rouenhoff, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=596.5555555555555}}
Document{{Vorname=Marc, Nachname=Jongen, Partei=AfD, Fraktion=Alternative für Deutschland, Durchschnittliche Länge=594.2222222222222}}
Document{{Vorname=Konstantin, Nachname=Notz, Partei=BÜNDNIS 90/DIE GRÜNEN, Fraktion=Fraktion BÜNDNIS 90/DIE GRÜNEN, Durchschnittliche Länge=544.4166666666666}}
Document{{Vorname=Lina, Nachname=Seitzl, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=504.69444444444446}}
Document{{Vorname=Jürgen, Nachname=Pohl, Partei=AfD, Fraktion=Alternative für Deutschland, Durchschnittliche Länge=529.3333333333334}}
Document{{Vorname=Holger, Nachname=Mann, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=668.9444444444445}}
Document{{Vorname=Michelle, Nachname=Müntefering, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=812.7777777777778}}
Document{{Vorname=Anja, Nachname=Weisgerber, Partei=CSU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=587.7096774193549}}
Document{{Vorname=Jürgen, Nachname=Hardt, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=553.1224489795918}}
Document{{Vorname=Rita, Nachname=Hagl-Kehl, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=590.4444444444445}}
Document{{Vorname=Andreas, Nachname=Larem, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=444.8333333333333}}
Document{{Vorname=Michael, Nachname=Breilmann, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=713.1176470588235}}
Document{{Vorname=Stephan, Nachname=Thomae, Partei=FDP, Fraktion=Fraktion der Freien Demokratischen Partei, Durchschnittliche Länge=743.2745098039215}}
Document{{Vorname=Gereon, Nachname=Bollmann, Partei=AfD, Fraktion=Alternative für Deutschland, Durchschnittliche Länge=469.35714285714283}}
Document{{Vorname=Carsten, Nachname=Müller, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=596.0952380952381}}
Document{{Vorname=Wiebke, Nachname=Esdar, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=827.1052631578947}}
Document{{Vorname=Florian, Nachname=Oßner, Partei=CSU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=599.65}}
Document{{Vorname=Falko, Nachname=Droßmann, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=701.1666666666666}}
Document{{Vorname=Harald, Nachname=Ebner, Partei=BÜNDNIS 90/DIE GRÜNEN, Fraktion=Fraktion BÜNDNIS 90/DIE GRÜNEN, Durchschnittliche Länge=494.0}}
Document{{Vorname=Linda, Nachname=Teuteberg, Partei=FDP, Fraktion=Fraktion der Freien Demokratischen Partei, Durchschnittliche Länge=661.8823529411765}}
Document{{Vorname=Frank, Nachname=Junge, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=857.5714285714286}}
Document{{Vorname=Derya, Nachname=Türk-Nachbaur, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=799.1304347826087}}
Document{{Vorname=Silvia, Nachname=Breher, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=489.69565217391306}}
Document{{Vorname=Manuela, Nachname=Rottmann, Partei=BÜNDNIS 90/DIE GRÜNEN, Fraktion=Fraktion BÜNDNIS 90/DIE GRÜNEN, Durchschnittliche Länge=439.5}}
Document{{Vorname=Mike, Nachname=Moncsek, Partei=AfD, Fraktion=Alternative für Deutschland, Durchschnittliche Länge=439.9}}
Document{{Vorname=Karl, Nachname=Bär, Partei=BÜNDNIS 90/DIE GRÜNEN, Fraktion=Fraktion BÜNDNIS 90/DIE GRÜNEN, Durchschnittliche Länge=560.3076923076923}}
Document{{Vorname=Frank, Nachname=Schwabe, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=866.5263157894736}}
Document{{Vorname=Alexander, Nachname=Lambsdorff, Partei=FDP, Fraktion=Fraktion der Freien Demokratischen Partei, Durchschnittliche Länge=717.1666666666666}}
